id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
30849,51704,Blood 2: The Blood Group,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104252,45056,Blood Lines,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159996,4140,Bloody Roar 2,NULL,1999-01-28 00:00:00.000,5,NULL,61.0000,1,74.7055,32
121198,6715,Blue Stinger,NULL,1999-03-25 00:00:00.000,2,NULL,63.0000,1,NULL,NULL
71475,50906,Blue's 123 Time Activities,NULL,1999-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71834,50905,Blue's ABC Time Activities,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68739,138893,Blue's Clues: Blue's Treasure Hunt,NULL,1999-09-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83907,65189,Body Glove Bluewater Hunter,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80419,49529,Boku wa Koukuu Kanseikan,NULL,1999-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30475,3452,Bomberman 64: The Second Attack!,NULL,1999-12-03 00:00:00.000,3,NULL,NULL,NULL,69.0341,9
69938,49839,Bomberman Max: Blue Champion,NULL,1999-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43889,49838,Bomberman Max: Red Challenger,NULL,1999-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173133,49837,Bomberman Quest,NULL,1999-11-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
50187,10918,BoomBots,NULL,1999-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6433,8431,Boss Rally,NULL,1999-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115462,138957,Bowling,NULL,1999-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49682,166448,Boys Be 2nd Season,NULL,1999-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150220,68307,Brave Firefighters,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108525,24700,Braveheart,"Compete for the loyalty of William Wallace, Robert The Bruce and dozens of other Scottish heroes.
Guide your people to prosperity, form alliances, undermine enemies, participate in castle sieges and ambushes or wreak havoc on rival towns. Lead hundreds of warriors in open battles to defeat the English King and take his crown. The future of Scotland is in your hands.",1999-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52820,180421,BrickBreak,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2773,41441,Brickout!,NULL,1999-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96556,128192,Brightis,NULL,1999-10-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45328,122233,Buckmasters Top Bow Championship,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
23353,50343,Bugdom,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62520,8723,Bugs Bunny: Crazy Castle 3,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159854,3053,Bugs Bunny: Lost in Time,NULL,1999-05-31 00:00:00.000,23,NULL,NULL,NULL,79.8984,65
127869,172660,Bungie Mac Action Sack,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95436,28139,Buriki One,"It's Spring 1999... Fighters from across the world gather at the Tokyo Dome to compete in the World Grapple Tournament. Each contender has their own fighting discipline, ranging from the popular styles of Boxing, Karate and Professional wrestling, to the lesser known arts of Aikido, Tai Chi and Muay Thai. Finally, they have the chance to prove which martial art conquers all!",1999-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179280,4139,Bust A Groove 2,"The game takes place one year after the previous installment and shares the same overall gameplay. It combines dance moves and special abilities designed to damage the opponent. It also features new songs, new characters and updated costumes for the returning characters retained from the previous game.",1999-03-31 00:00:00.000,2,NULL,NULL,NULL,81.4292,8
161949,43977,Bust-A-Move Pocket,NULL,1999-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176855,45104,C3 Racing,NULL,1999-01-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
125850,73772,Cabela's Big Game Hunter III,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
68966,49910,Caesars Palace II,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89268,43897,Capcom Generations,NULL,1999-09-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
68185,137322,Captain Love!!,NULL,1999-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64457,40981,Captain Tomaday,NULL,1999-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4472,65641,Cardcaptor Sakura: Itsumo Sakura-chan to Issho!,NULL,1999-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147940,20564,Carnivores 2,"The DinoHunt Corporation continues to allow people to hunt dinosaurs on the planet FMM UV-32. After further exploration of the dinosaur planet, more islands have been opened to a growing number of customers.",1999-10-31 00:00:00.000,1,NULL,NULL,NULL,62.8398,5
171798,206837,Carnivorous,NULL,1999-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184328,1130,Castlevania,"Castlevania games debut on the N64 this is the first Castlevania game in 3D. However, the goal of the game remains the same: defeat Dracula and his monsters. The player can choose to be Reinhardt Schneider with traditional whip or Carrie Fernandez who uses magic. A new feature is the presence of an in-game clock that switches time from day to night.",1999-01-26 00:00:00.000,5,NULL,74.5000,2,33.3530,29
188515,1131,Castlevania: Legacy of Darkness,"Set in the year 1844, the game stars the man-beast Cornell in his quest to prevent his adoptive sister, Ada, from being used as a sacrifice to resurrect Dracula. The game opens as Cornell arrives at his village, which has been burned to the ground by Dracula's minions. He finds Ada's pendant in a doorway and follows her scent to Dracula's castle.
During the course of the game, Cornell comes upon a grand estate owned by the Oldrey family: J.A. Oldrey, the master of the Villa, Mary, his wife, and Henry, their son. Gilles de Rais and Actrise have turned Oldrey Senior into a vampire. At Mary's request, Cornell guides Henry to safety. Later in life, Henry returns to Castlevania to save kidnapped children.
Throughout the game, Cornell encounters his rival and fellow man-beast, Ortega. Ortega has allied himself with Dracula to finally beat Cornell in combat, turning into a chimera like creature. They eventually battle near the end of the game, just before Cornell defeats Dracula and saves his sister. He only accomplishes the latter by sacrificing his man-wolf powers. Unbeknownst to the hero, acquiring this power was the true aim of the dark forces, as it was the perfect sacrifice (not Ada, as Cornell had assumed) to resurrect Dracula at his full power.",1999-12-08 00:00:00.000,5,NULL,NULL,NULL,59.9825,12
176021,25247,Castrol Honda Superbike 2000,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
186395,139243,Castrol Honda Superbike Racing,NULL,1999-05-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33026,81494,Catan: Die Erste Insel,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70140,7569,CatDog: Quest for the Golden Hydrant,NULL,1999-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151175,37283,Caterpillar Construction Zone,NULL,1999-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65990,67337,Catwoman,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121581,118212,Cendric's Quest,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
154603,199424,Centipede,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117782,10033,C-evo,NULL,1999-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124599,10609,Chameleon Twist 2,"The story of Chameleon Twist 2 takes place after the events in Chameleon Twist. Davy and his friends (Jack, Fred, and Linda) are playing in the forest, still carrying the backpack from his last adventure, when suddenly the rabbit (closely resembling Lewis Carroll's White Rabbit) from before falls down and knocks one of the chameleons into the sky. The chameleon transforms into an enhanced-looking humanoid chameleon and goes on a search for six carrots in six different worlds.",1999-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118716,18872,Championship Manager: Season 99/00,NULL,1999-12-31 00:00:00.000,2,NULL,90.0000,1,89.8596,11
153807,44830,Championship Motocross featuring Ricky Carmichael,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100312,39833,Change Air Blade,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30606,37533,Chaos Gear: Michibi Kareshi Mono,NULL,1999-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124255,10665,Charlie Blasts Territory,NULL,1999-04-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101090,153610,Chase Ace 2,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
805,79454,Check Mate,NULL,1999-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127477,15880,Chessmaster 7000,NULL,1999-08-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
135236,44719,Chessmaster II,NULL,1999-09-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177559,11713,Chicken Invaders,NULL,1999-12-31 00:00:00.000,3,NULL,NULL,NULL,73.3801,14
134124,143246,Chocobo no Fushigi na Dungeon for WonderSwan,NULL,1999-03-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188382,22896,Chocobo Racing,NULL,1999-04-18 00:00:00.000,1,NULL,NULL,NULL,60.0186,6
85802,22897,Chocobo Stallion,NULL,1999-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13021,3459,Chōkūkan Night: Pro Yakyū King 2,NULL,1999-03-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132153,56189,Choro Q Wonderful!,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63768,166597,Chou Hatsumei Boy Kanipan: Hirameki Wonderland,NULL,1999-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62854,166590,Chou Jiryoku Senshi Microman Generation 2000,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154302,44051,Chou Kuukan Nighter: King of Pro Baseball 2,NULL,1999-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37407,135674,Chousentou Kyuugi The Ultimate Ballgame Van Borg,NULL,1999-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188445,1804,Chrono Cross,NULL,1999-11-18 00:00:00.000,39,NULL,NULL,NULL,85.5743,94
108158,6347,ChuChu Rocket!,NULL,1999-11-11 00:00:00.000,1,NULL,NULL,NULL,74.6817,11
61233,166567,Circadia,NULL,1999-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154912,76727,Civilization II: Test of Time,NULL,1999-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173507,9930,Civilization: Call to Power,NULL,1999-03-01 00:00:00.000,2,NULL,67.0000,1,62.2852,10
149057,17121,Clans,NULL,1999-07-15 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,1
75317,69953,Classic Bubble Bobble,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131946,169982,Classic Cribbage,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43235,64064,Click Medic,NULL,1999-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114424,70474,Clonk Planet,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130980,24125,Close Combat 4: Battle of the Bulge,NULL,1999-12-31 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
8868,138307,Close Combat Trilogy,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138,206978,Clue Jr. SpyGlass Mysteries,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19547,77048,ClueFinders 5th Grade Adventures: The Secret of the Living Volcano,NULL,1999-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154920,6725,Coaster Works,NULL,1999-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51829,75736,Cobra: Galaxy Nights,NULL,1999-02-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96666,145904,Cocco Game,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
84138,344,Codename Eagle,NULL,1999-11-01 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
178945,206986,Colt's Wild West Shootout,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104792,80719,Comic Party,NULL,1999-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52414,340,Command & Conquer: Tiberian Sun,"While the game is set only twenty years after its predecessor, the world of Tiberian Sun is much different. The lethal Tiberium continues to infect the world at an ever-increasing rate which has made most of the Earth uninhabitable for human beings. To survive, GDI has moved to the arctic regions of the world while NOD has set up camp underground.

The game’s story is driven by the difference in goals between GDI and NOD. As GDI strives to maintain world peace and discover the root cause of Tiberium, NOD is hell-bent on achieving world domination. The story is complicated by the apparent loss of Kane, NOD’s leader, at the end of the first Tiberian War which has thrown the Brotherhood into leaderless disarray, but do not count them out just yet as NOD has created through genetic mutation via Tiberium a set of ultra-powerful units that more than compensate for the clan’s lack of organization.",1999-08-20 00:00:00.000,46,NULL,NULL,NULL,82.6530,116
195109,961,Commandos: Beyond the Call of Duty,NULL,1999-07-31 00:00:00.000,38,NULL,66.0000,1,81.4162,83
173987,217829,Concentration,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159207,1424,Conker's Pocket Tales,NULL,1999-06-08 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,6
7656,122887,Cookie's Bustle,NULL,1999-03-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120816,26131,Cool Boarders 4,NULL,1999-11-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
161751,45784,Cool Boarders Burrrn!,NULL,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16316,48955,Cool Hand,NULL,1999-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195116,50354,Corsairs Gold,NULL,1999-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8163,10107,Corsairs: Conquest at Sea,NULL,1999-04-30 00:00:00.000,3,NULL,NULL,NULL,89.9877,8
98488,11048,Corsairs: The New Conquerors,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143274,146211,Corum Side Story,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103843,28055,Countdown Vampires,NULL,1999-12-22 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
185749,1192,Crash Team Racing,"An egotistical space alien by the name of Nitros Oxide comes to Earth and challenges Crash Bandicoot, his friends and foes to a racing competition before facing himself, threatening to turn the world into a concrete parking lot if he wins.",1999-09-30 00:00:00.000,87,NULL,NULL,NULL,84.3785,323
195870,1805,Crazy Taxi,NULL,1999-02-12 00:00:00.000,38,NULL,60.0000,1,73.1269,160
185561,11372,Creatures 3,NULL,1999-11-04 00:00:00.000,NULL,NULL,20.0000,1,NULL,NULL
13895,70509,Cricket World Cup 99,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102965,13896,Crisis Zone,NULL,1999-03-29 00:00:00.000,NULL,NULL,69.0000,2,NULL,NULL
173067,7902,Croc 2,"Set several months after Croc: Legend of the Gobbos, the Dantinis plot the return of Baron Dante. An Inventor Gobbo is captured when he witnesses Dante's return.

Back at Gobbo Valley, Croc is playing at the beach, and finds a message in a bottle. The message explains that the senders are looking for their child. Croc is surprised and takes the message to King Rufus, who reads it and tells Croc that he needs to look for other Gobbos far off, who may be able to help him in finding the crocodiles who sent the message.

A large number of Gobbos make a see-saw. Croc stands on one end and a Gobbo pushes a boulder on to the other end to propel Croc to the distant mainland, where his search begins.",1999-06-30 00:00:00.000,14,NULL,60.0000,1,68.3187,31
36983,39938,Cross Pang,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62266,130005,CrossTown 2 - Ängeln,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
114764,10163,Cruis'n Exotica,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,78.9880,6
77179,11376,Crusaders of Might and Magic,NULL,1999-12-20 00:00:00.000,1,NULL,NULL,NULL,69.7436,10
